0;0;0;0;2;"Elektr. Journal";"Z";"YX 98"
1;1;1;101;415;"1 Erdbeeren Gratis -1.00"
1;1;1;101;416;"1 Erdbeeren Gratis -1.00"
1;1;1;101;417;"14 Gesamt          -0.30"
1;1;1;101;418;"  Brutto MwSt 10%  -0.30"
1;1;1;101;419;"  MwSt 10%         -0.03"
1;1;1;101;420;"  Bar              -0.30"
1;1;1;101;467;"15- 6-16 3 15:10        "
1;1;1;101;468;" #002276 001 001        "
1;1;1;101;469;"Retour                  "
1;1;1;101;470;"-1 Holzspankorb    -6.00"
1;1;1;101;471;"2.510 Erdbeeren sel 2.51"
1;1;1;101;472;"1.776 Erdbeeren sel 1.78"
1;1;1;101;473;"1 Gesamt           -1.71"
1;1;1;101;474;"  Brutto MwSt 10%   4.29"
1;1;1;101;475;"  MwSt 10%          0.39"
1;1;1;101;476;"  Brutto MwSt 20%  -6.00"
1;1;1;101;477;"  MwSt 20%         -0.50"
1;1;1;101;478;"  Bar              -1.71"
1;1;1;101;623;"15- 6-16 3 15:34        "
1;1;1;101;624;" #002295 001 001        "
1;1;1;101;625;"2.870 Erdbeeren sel 2.87"
1;1;1;101;626;"1 Erdbeeren Gratis -1.00"
1;1;1;101;627;"7.155 Erdbeeren se  7.16"
1;1;1;101;628;"2.386 Erdbeeren sel 2.39"
1;1;1;101;629;"1 Erdbeeren Gratis -1.00"
1;1;1;101;630;"5 Gesamt           11.42"
1;1;1;101;631;"  Brutto MwSt 10%  11.42"
1;1;1;101;632;"  MwSt 10%          1.04"
1;1;1;101;633;"  Bar              11.42"
1;1;1;101;1606;"15- 6-16 3 19:25        "
1;1;1;101;1607;" #002422 001 001        "
1;1;1;101;1608;"R Gestartet             "
1;1;1;101;1609;"15- 6-16 3 19:52        "
1;1;1;101;1610;" #002422 001 001        "
1;1;1;101;1611;"Tagesbericht            "
1;1;1;101;1612;"Gesamtumsatz            "
1;1;1;101;1613;"Gesamtumsatz            "
1;1;1;101;1614;"  Z�hler             37"
1;1;1;101;1615;"  Anzahl           98.76"
1;1;1;101;1616;"  Betrag        0,078.28"
1;1;1;101;1617;"Artikel                 "
1;1;1;101;1618;"#0001                   "
1;1;1;101;1619;"Erdbeeren selbstgepfl�ck"
1;1;1;101;1620;"  Anzahl           58.38"
1;1;1;101;1621;"  Betrag           58.40"
1;1;1;101;1622;"#0002                   "
1;1;1;101;1623;"Erdbeeren gepfl�ckt     "
1;1;1;101;1624;"  Anzahl          -0.948"
1;1;1;101;1625;"  Betrag           -1.89"
1;1;1;101;1626;"#0003                   "
1;1;1;101;1627;"Himbeeren               "
1;1;1;101;1628;"  Anzahl           0.256"
1;1;1;101;1629;"  Betrag            0.77"
1;1;1;101;1630;"#0020                   "
1;1;1;101;1631;"Fr�hkartoffeln 3kg Sack "
1;1;1;101;1632;"  Anzahl               3"
1;1;1;101;1633;"  Betrag           28.00"
1;1;1;101;1654;"#0070                   "
1;1;1;101;1655;"Holzspankorb            "
1;1;1;101;1656;"  Anzahl              -1"
1;1;1;101;1657;"  Betrag           -6.00"
1;1;1;101;1658;"#0071                   "
1;1;1;101;1659;"K�bel                   "
1;1;1;101;1660;"  Anzahl               2"
1;1;1;101;1661;"  Betrag           14.00"
1;1;1;101;1666;"#0100                   "
1;1;1;101;1667;"Erdbeeren Gratis kg     "
1;1;1;101;1668;"  Anzahl              16"
1;1;1;101;1669;"  Betrag          -16.00"
1;1;1;101;1670;"Steuern                 "
1;1;1;101;1671;"MwSt 10%                "
1;1;1;101;1672;"  Brutto        0,000.00"
1;1;1;101;1673;"  Netto         0,000.00"
1;1;1;101;1674;"  MwSt              6.37"
1;1;1;101;1675;"MwSt 20%                "
1;1;1;101;1676;"  Brutto           00.00"
1;1;1;101;1677;"  Netto            00.00"
1;1;1;101;1678;"  MwSt              0.67"
1;1;1;101;1679;"Zahlungsarten           "
1;1;1;101;1698;"Bericht gel�scht        "
1;1;1;101;1699;"15- 6-16 3 19:53        "
1;1;1;101;1700;" #002422 001 001        "
0;0;0;0;0;"Beendet!";0
